,GasLimit,GasUsage,Value,Method,Args
50,210000,37613 (17.91%),0 Ether ($0.00) ,transfer,"[['address', '0x899Ec69eF07Be952c285056F48eAF5e500c40D90'], ['uint256', '100']]"
51,210000,37613 (17.91%),0 Ether ($0.00) ,transfer,"[['address', '0x899Ec69eF07Be952c285056F48eAF5e500c40D90'], ['uint256', '100']]"
52,210000,37933 (18.06%),0 Ether ($0.00) ,transfer,"[['address', '0x899Ec69eF07Be952c285056F48eAF5e500c40D90'], ['uint256', '1000000000000000000']]"
53,210000,37933 (18.06%),0 Ether ($0.00) ,transfer,"[['address', '0x899Ec69eF07Be952c285056F48eAF5e500c40D90'], ['uint256', '1000000000000000000']]"
54,210000,37997 (18.09%),0 Ether ($0.00) ,transfer,"[['address', '0x899Ec69eF07Be952c285056F48eAF5e500c40D90'], ['uint256', '19000000000000000000']]"
55,210000,37933 (18.06%),0 Ether ($0.00) ,transfer,"[['address', '0x899Ec69eF07Be952c285056F48eAF5e500c40D90'], ['uint256', '1000000000000000000']]"
56,210000,37933 (18.06%),0 Ether ($0.00) ,transfer,"[['address', '0x899Ec69eF07Be952c285056F48eAF5e500c40D90'], ['uint256', '1000000000000000000']]"
57,210000,37933 (18.06%),0 Ether ($0.00) ,transfer,"[['address', '0x899Ec69eF07Be952c285056F48eAF5e500c40D90'], ['uint256', '1000000000000000000']]"
58,210000,37997 (18.09%),0 Ether ($0.00) ,transfer,"[['address', '0x1E98d27Ca7E964E02A64e8EDAF6881F064818fAe'], ['uint256', '1000000000000000000']]"
59,210000,37997 (18.09%),0 Ether ($0.00) ,transfer,"[['address', '0x1E98d27Ca7E964E02A64e8EDAF6881F064818fAe'], ['uint256', '1000000000000000000']]"
60,57091,38061 (66.67%),0 Ether ($0.00) ,transfer,"[['address', '0x892a8400efB83A304ACb30cdfC78555927Ffc3e3'], ['uint256', '10000000000000000000000000']]"
61,57187,38125 (66.67%),0 Ether ($0.00) ,transfer,"[['address', '0xf6F31dEfbADDC5c558C70476560e9aBe763fbA47'], ['uint256', '190000000000000000000000000']]"
62,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x332FC0755e935f989cE57AF4c762ac1a5A2A5fB2'], ['bool', 'true']]"
63,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xd587920b6d014369f9E3BE56b6b9fA36F2F350f2'], ['bool', 'true']]"
64,68670,45780 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xDb916F20f5e888227b13b75E673bA500e7678507'], ['bool', 'true']]"
65,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x1eB25dFc52cd55e743322FF44f5a50B816d18bD9'], ['bool', 'true']]"
66,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x372CD8716897a0547FF4C69Ad77c8df7467B5A8e'], ['bool', 'true']]"
67,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xcA69c15aD60935E93eCDb8C7F4E6fa6294d4987D'], ['bool', 'true']]"
68,68670,45780 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x892a8400efB83A304ACb30cdfC78555927Ffc3e3'], ['bool', 'true']]"
69,68766,30844 (44.85%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xcA69c15aD60935E93eCDb8C7F4E6fa6294d4987D'], ['bool', 'true']]"
70,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xaE3f520641B9e017136Fdc0b1273d5E26D21d831'], ['bool', 'true']]"
71,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0xFed8f30D332d231f596f333677a42288241d8Aae'], ['bool', 'true']]"
72,68670,45780 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x87b35481d85dad0096dbEd04782c8c546407Ea42'], ['bool', 'true']]"
73,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x2583255ccE05Eb2a44DEb8076eDc06E81fC247de'], ['bool', 'true']]"
74,68766,45844 (66.67%),0 Ether ($0.00) ,freezeAccount,"[['address', '0x9D981196181D82399C1A7f63B86c017622A57b71'], ['bool', 'true']]"
