,GasLimit,GasUsage,Value,Method,Args
52,317004,211336 (66.67%),0.01 Ether  ($17.72) ,wager,"[['bool', ''], ['uint256', '35883208048853422107782242744417705463880678278334531785212842621488216848365'], ['uint256', '6278930'], ['uint8', '27'], ['bytes32', '0x45f820dc39fc6c18c7fd32626a5234ce8922a3acaeb0bad1037a95d761dd621f'], ['bytes32', '0x050aad6769f20c52fff991b2af6662934e6434df7f325a117dc80c1fe256b849'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
53,60889,25593 (42.03%),0 Ether ($0.00) ,play,"[['uint256', '8019284379143603846773478574961908930880649586320235865447484423748691773601']]"
54,40593,20297 (50%),0 Ether ($0.00) ,play,"[['uint256', '89355636793260972354694081927750009442208723643874173640960820003245357123003']]"
55,339600,226400 (66.67%),0.04 Ether  ($70.88) ,wager,"[['bool', 'true'], ['uint256', '3920514905065005382857598270480852726599000844822854940507954309878539042455'], ['uint256', '6279015'], ['uint8', '27'], ['bytes32', '0x16a742c5062ada5661d774a747c9bf830868073aa17dd5c6a7859dc0296ead27'], ['bytes32', '0x2996c3273f1351f0f8b1c983afdcc9bf273b8f3351399f494b2b8581ed1bdfcb'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
56,40593,20297 (50%),0 Ether ($0.00) ,play,"[['uint256', '18195083603628177641533242590384972009399301823072621093881156620322905646899']]"
57,271526,226272 (83.33%),0.01 Ether  ($17.71) ,wager,"[['bool', ''], ['uint256', '66847162649857824892208731536074673918531880047350688871736744029309808647337'], ['uint256', '6279023'], ['uint8', '27'], ['bytes32', '0x2257343ea812079096715726d718f613cb3d20c60d1021adca5f00cabd014d2b'], ['bytes32', '0x039061c16bbab5ec99f594f580dfe99eaf26d7362909ac61283d2eb6168c4f9d'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
58,47982,23991 (50%),0 Ether ($0.00) ,play,"[['uint256', '97794018353040378265549342916717449587959098555999258123356370515141020199346'], ['', ' 0xba21d01125d6932ce8abf3625977899fd2c7fa30']]"
59,271603,226336 (83.33%),0.01 Ether  ($17.71) ,wager,"[['bool', ''], ['uint256', '45845277092141380562318274089750762827026553747561509114143433560009004820798'], ['uint256', '6279060'], ['uint8', '28'], ['bytes32', '0xebdd49f16c91fa96542c8e8ba5b895334c3eb3d350977f3e06dccadbb806891d'], ['bytes32', '0x6fdc78dec02ab03560cfcad01cc57127647c49895bdabe08fe31984f05e3a335'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
60,317100,211400 (66.67%),0.07000000000000001 Ether  ($123.98) ,wager,"[['bool', 'true'], ['uint256', '50345057764842066269115048481719462846243648807061511768774497935207090477432'], ['uint256', '6279072'], ['uint8', '27'], ['bytes32', '0x62bd69f4bc088532af9f5c673002588e3cee435288f2ca8815a26e8fc7e03e41'], ['bytes32', '0x107ffcc57b5da7d1835e7224ab75ec66c7ed86aa9b8fcaff17953c82ec62a1f0'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
61,40593,25593 (63.05%),0 Ether ($0.00) ,play,"[['uint256', '13522746942457294021213236072559355702438902714119927553346351316602545085570']]"
62,47982,23991 (50%),0 Ether ($0.00) ,play,"[['uint256', '11644779404597648747114637451637896726180192573015170200623589480367873902428'], ['', ' 0xc492e8284c4a3caeada85b975a82979b3e8dac6e']]"
63,271603,226336 (83.33%),0.03 Ether  ($53.10) ,wager,"[['bool', ''], ['uint256', '38221646685327897410123759877427872674610599747298889409300616567620288365355'], ['uint256', '6279137'], ['uint8', '28'], ['bytes32', '0x06d7bde92c6a4bd58c359836aa70ea9a313dc67f4535fefdf0043311dfaa88a1'], ['bytes32', '0x621f973ea8a1939cef33aa446a8c119460ac8558f1658c222a14016cd5925049'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
64,57424,23927 (41.67%),0 Ether ($0.00) ,play,"[['uint256', '96955512447279744649983240121985269715704329408973900703083602432933152504290'], ['', '0xba21d01125d6932ce8abf3625977899fd2c7fa30']]"
65,600000,26090 (4.35%),0 Ether ($0.00) ,play,"[['uint256', '96955512447279744649983240121985269715704329408973900703083602432933152504290']]"
66,271603,226336 (83.33%),0.01 Ether  ($17.70) ,wager,"[['bool', ''], ['uint256', '28182836587792966022446406758629179159528555738707293329917506940394355650198'], ['uint256', '6279528'], ['uint8', '27'], ['bytes32', '0x38bd358073cfea2165b452fdb8fb6713f3232f24c30a52225811c345903d4282'], ['bytes32', '0x59091f2ed8befbfec0e17d6a386d57ad71fecec95723366e60a024cc1602d977'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
67,60889,20297 (33.33%),0 Ether ($0.00) ,play,"[['uint256', '4964909894444179210855223974087873460660147942173903176264711260407982141170']]"
68,339600,226400 (66.67%),0.03 Ether  ($53.10) ,wager,"[['bool', 'true'], ['uint256', '49753236590047623758973911311507313430396079671703323819729033129790186330450'], ['uint256', '6280009'], ['uint8', '28'], ['bytes32', '0xb9fd36b7655cdd629e1f57d481ff9b31e03b1d98a17c3fce4d7c0d31562b737d'], ['bytes32', '0x5130af82c5d148694c79045cd5778f8b249a5c7a24f75942eb0a842ba6d8e55f'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
69,71877,23959 (33.33%),0 Ether ($0.00) ,play,"[['uint256', '27195539121994241586189008573209629730030508616893902099496730773761835099919'], ['', '0x42d42f53c20f2a1e745fdc1e2c350941a755976f']]"
70,317100,226400 (71.4%),0.03 Ether  ($53.10) ,wager,"[['bool', 'true'], ['uint256', '63536478822943792855268131082227214303624117608934609451921253379139984091772'], ['uint256', '6280025'], ['uint8', '27'], ['bytes32', '0x086ae25f3db18c0e3f1a651dbbcf1b5be2ae2883197ebccb7a6784752ed9a561'], ['bytes32', '0x2324645e20dbff2040852055a3ac78040442e224e9504138b695bdef5c94eef7'], ['', ' 0x2fa59e2c57a80631c4cd029dc343febb89bb4e14'], ['', ' 0x6115a250a1fea66f95c4222f17c0fb4bd616e809'], ['', ' 0x1739e311ddbf1efdfbc39b74526fd8b600755ada']]"
